query_num,query,search_mode,rank,rating,similarity_score,category,source_url,chunk_id,text_preview,hybrid_score,keyword_score
2,What is a TensorFlow computation graph (tf.Graph),semantic,1,2,0.7850146293640137,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"of tf.function , go to the Better performance with tf.function guide. What are graphs? In the previous three guides, you ran TensorFlow eagerly . This means TensorFlow operations are executed by Python, operation by operation, and return results back to Python. While eager execution has several unique advantages, graph execution enables portability outside Python and tends to offer better performance. Graph execution means that tensor computations are executed as a TensorFlow graph , sometimes referred to as a tf.Graph or simply a ""graph."" Graphs are data structures that contain a set of tf.Operation objects, which represent units of computation; and tf.Tensor objects, which represent the units of data that flow between operations. They are defined in a tf.Graph context. Since these graphs are data structures, they can be saved, run, and restored all without the original Python code. This is what a TensorFlow graph representing a two-layer neural network looks like when visualized in TensorBoard: The benefits of graphs With a graph, you have a great deal of flexibility.",,
2,What is a TensorFlow computation graph (tf.Graph),semantic,2,2,0.7338652014732361,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,", many graphs A tf.Graph is specialized to a specific type of inputs (for example, tensors with a specific dtype or objects with the same id() ). Each time you invoke a tf.function with a set of arguments that can't be handled by any of its existing graphs (such as arguments with new dtypes or incompatible shapes), it creates a new tf.Graph specialized to those new arguments. The type specification of a tf.Graph 's inputs is represented by tf.types.experimental.FunctionType , also referred to as the signature . For more information regarding when a new tf.Graph is generated, how that can be controlled, and how FunctionType can be useful, go to the Rules of tracing section of the Better performance with tf.function guide. The tf.function stores the tf.Graph corresponding to that signature in a ConcreteFunction . A ConcreteFunction can be thought of as a wrapper around a tf.Graph . @tf . function def my_relu ( x ): return tf . maximum ( 0. , x ) # `my_relu` creates new graphs as it observes different input types. print ( my_relu ( tf . constant ( 5.5 ))) print ( my_relu ([ 1 , - 1 ])) print ( my_relu ( tf . constant ([ 3. , - 3.",,
2,What is a TensorFlow computation graph (tf.Graph),semantic,3,1,0.6980956792831421,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"TensorFlow operations are easily captured by a tf.Graph , Python-specific logic needs to undergo an extra step in order to become part of the graph. tf.function uses a library called AutoGraph ( tf.autograph ) to convert Python code into graph-generating code. def simple_relu ( x ): if tf . greater ( x , 0 ): return x else : return 0 # Using `tf.function` makes `tf_simple_relu` a `PolymorphicFunction` that wraps # `simple_relu`. tf_simple_relu = tf . function ( simple_relu ) print ( ""First branch, with graph:"" , tf_simple_relu ( tf . constant ( 1 )) . numpy ()) print ( ""Second branch, with graph:"" , tf_simple_relu ( tf . constant ( - 1 )) . numpy ()) First branch, with graph: 1 Second branch, with graph: 0 Though it is unlikely that you will need to view graphs directly, you can inspect the outputs to check the exact results. These are not easy to read, so no need to look too carefully! # This is the graph-generating output of AutoGraph. print ( tf . autograph .",,
2,What is a TensorFlow computation graph (tf.Graph),semantic,4,1,0.6799643039703369,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"to The benefits of graphs above). tf.function applies to a function and all other functions it calls : def inner_function ( x , y , b ): x = tf . matmul ( x , y ) x = x + b return x # Using the `tf.function` decorator makes `outer_function` into a # `PolymorphicFunction`. @tf . function def outer_function ( x ): y = tf . constant ([[ 2.0 ], [ 3.0 ]]) b = tf . constant ( 4.0 ) return inner_function ( x , y , b ) # Note that the callable will create a graph that # includes `inner_function` as well as `outer_function`. outer_function ( tf . constant ([[ 1.0 , 2.0 ]])) . numpy () array([[12.]], dtype=float32) If you have used TensorFlow 1.x, you will notice that at no time did you need to define a Placeholder or tf.Session . Converting Python functions to graphs Any function you write with TensorFlow will contain a mixture of built-in TF operations and Python logic, such as if-then clauses, loops, break , return , continue , and more. While TensorFlow operations are easily captured by a tf.Graph , Python-specific logic needs to undergo an extra step in order to become part of the graph.",,
2,What is a TensorFlow computation graph (tf.Graph),semantic,5,1,0.6588445901870728,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"Do not rely on an error being raised while executing a graph. def unused_return_eager ( x ): # Get index 1 will fail when `len(x) == 1` tf . gather ( x , [ 1 ]) # unused return x try : print ( unused_return_eager ( tf . constant ([ 0.0 ]))) except tf . errors . InvalidArgumentError as e : # All operations are run during eager execution so an error is raised. print ( f ' { type ( e ) . __name__ } : { e } ' ) tf.Tensor([0.], shape=(1,), dtype=float32) @tf . function def unused_return_graph ( x ): tf . gather ( x , [ 1 ]) # unused return x # Only needed operations are run during graph execution. The error is not raised. print ( unused_return_graph ( tf . constant ([ 0.0 ]))) tf.Tensor([0.], shape=(1,), dtype=float32) tf.function best practices It may take some time to get used to the behavior of tf.function . To get started quickly, first-time users should play around with decorating toy functions with @tf.function to get experience with going from eager to graph execution. Designing for tf.function may be your best bet for writing graph-compatible TensorFlow programs.",,
2,What is a TensorFlow computation graph (tf.Graph),hybrid,1,2,0.7850146293640137,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"of tf.function , go to the Better performance with tf.function guide. What are graphs? In the previous three guides, you ran TensorFlow eagerly . This means TensorFlow operations are executed by Python, operation by operation, and return results back to Python. While eager execution has several unique advantages, graph execution enables portability outside Python and tends to offer better performance. Graph execution means that tensor computations are executed as a TensorFlow graph , sometimes referred to as a tf.Graph or simply a ""graph."" Graphs are data structures that contain a set of tf.Operation objects, which represent units of computation; and tf.Tensor objects, which represent the units of data that flow between operations. They are defined in a tf.Graph context. Since these graphs are data structures, they can be saved, run, and restored all without the original Python code. This is what a TensorFlow graph representing a two-layer neural network looks like when visualized in TensorBoard: The benefits of graphs With a graph, you have a great deal of flexibility.",0.8495102405548096,1.0
2,What is a TensorFlow computation graph (tf.Graph),hybrid,2,2,0.6980956792831421,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"TensorFlow operations are easily captured by a tf.Graph , Python-specific logic needs to undergo an extra step in order to become part of the graph. tf.function uses a library called AutoGraph ( tf.autograph ) to convert Python code into graph-generating code. def simple_relu ( x ): if tf . greater ( x , 0 ): return x else : return 0 # Using `tf.function` makes `tf_simple_relu` a `PolymorphicFunction` that wraps # `simple_relu`. tf_simple_relu = tf . function ( simple_relu ) print ( ""First branch, with graph:"" , tf_simple_relu ( tf . constant ( 1 )) . numpy ()) print ( ""Second branch, with graph:"" , tf_simple_relu ( tf . constant ( - 1 )) . numpy ()) First branch, with graph: 1 Second branch, with graph: 0 Though it is unlikely that you will need to view graphs directly, you can inspect the outputs to check the exact results. These are not easy to read, so no need to look too carefully! # This is the graph-generating output of AutoGraph. print ( tf . autograph .",0.7136669754981995,0.75
2,What is a TensorFlow computation graph (tf.Graph),hybrid,3,2,0.6799643039703369,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"to The benefits of graphs above). tf.function applies to a function and all other functions it calls : def inner_function ( x , y , b ): x = tf . matmul ( x , y ) x = x + b return x # Using the `tf.function` decorator makes `outer_function` into a # `PolymorphicFunction`. @tf . function def outer_function ( x ): y = tf . constant ([[ 2.0 ], [ 3.0 ]]) b = tf . constant ( 4.0 ) return inner_function ( x , y , b ) # Note that the callable will create a graph that # includes `inner_function` as well as `outer_function`. outer_function ( tf . constant ([[ 1.0 , 2.0 ]])) . numpy () array([[12.]], dtype=float32) If you have used TensorFlow 1.x, you will notice that at no time did you need to define a Placeholder or tf.Session . Converting Python functions to graphs Any function you write with TensorFlow will contain a mixture of built-in TF operations and Python logic, such as if-then clauses, loops, break , return , continue , and more. While TensorFlow operations are easily captured by a tf.Graph , Python-specific logic needs to undergo an extra step in order to become part of the graph.",0.7009750127792358,0.75
2,What is a TensorFlow computation graph (tf.Graph),hybrid,4,2,0.6526481509208679,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,"successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero. See more at <URL> I0000 00:00:<PHONE>.453482 10585 cuda_executor.cc:1015] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero. See more at <URL> I0000 00:00:<PHONE>.455908 10585 cuda_executor.cc:1015] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero. See more at <URL> On the outside, a tf.function looks like a regular function you write using TensorFlow operations. Underneath , however, it is very different . The underlying PolymorphicFunction encapsulates several tf.Graph s behind one API (learn more in the Polymorphism section). That is how a tf.function is able to give you the benefits of graph execution, like speed and deployability (refer to The benefits of graphs above). tf.function applies to a function and all other functions it calls : def inner_function ( x , y , b ): x = tf .",0.6818537056446075,0.75
2,What is a TensorFlow computation graph (tf.Graph),hybrid,5,2,0.7338652014732361,Technical Documentation,https://www.tensorflow.org/guide/intro_to_graphs,N/A,", many graphs A tf.Graph is specialized to a specific type of inputs (for example, tensors with a specific dtype or objects with the same id() ). Each time you invoke a tf.function with a set of arguments that can't be handled by any of its existing graphs (such as arguments with new dtypes or incompatible shapes), it creates a new tf.Graph specialized to those new arguments. The type specification of a tf.Graph 's inputs is represented by tf.types.experimental.FunctionType , also referred to as the signature . For more information regarding when a new tf.Graph is generated, how that can be controlled, and how FunctionType can be useful, go to the Rules of tracing section of the Better performance with tf.function guide. The tf.function stores the tf.Graph corresponding to that signature in a ConcreteFunction . A ConcreteFunction can be thought of as a wrapper around a tf.Graph . @tf . function def my_relu ( x ): return tf . maximum ( 0. , x ) # `my_relu` creates new graphs as it observes different input types. print ( my_relu ( tf . constant ( 5.5 ))) print ( my_relu ([ 1 , - 1 ])) print ( my_relu ( tf . constant ([ 3. , - 3.",0.6637056410312653,0.5
3,What is the Non-Proliferation Treaty?,semantic,1,2,0.6159482598304749,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"impact in limiting radioactive isotopes in the atmosphere in the two hemispheres from 1963 on (Levin et al. 1994 ; Manning and Melhuish 1994 ). The entry into force of the Non-Proliferation Treaty (NPT) in 1968, banning nuclear arming of all states of the world, with the exception of the five existing nuclear powers, was another key moment in the efforts to end the nuclear arms race and, indirectly, nuclear weapons testing (van der Meer 2011 ). Although the provisions of the treaty were to be implemented with the help of the International Atomic Energy Agency (IAEA) (Weitz 2011 ), geopolitical experiences of the last four decades have shown that, outside the scope of the NPT, a different category of nuclear states had emerged, including India, South Africa, Pakistan, North Korea, and apparently Israel (unconfirmed nuclear status) (McDonnell 2013 ), with some of these countries conducting nuclear weapons tests of their own. In 1996, a new phase in stopping all types of nuclear tests began, with the United Nations adoption of the Comprehensive Nuclear-Test-Ban Treaty (CTBT 1996 ).",,
3,What is the Non-Proliferation Treaty?,semantic,2,1,0.48530614376068115,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"enjoyed during the international nuclear disarmament policies, of which the most representative example is the NPT (Grotto 2010 ; Prăvălie 2012 ). These countries are part of the nuclear weapon states category, allowed to own nuclear weapons, as stipulated by the NPT from 1968 (Sauer 2006 ). The second category, the nuclear-armed states, is represented by India, South Africa, Pakistan, North Korea, and most likely Israel—the nuclear states armed between 1968 and 2006—currently considered outside the NPT (McDonnell 2013 ). The exception is South Africa, the country that disarmed itself after the year 1990 in the context of internal political changes (Magnarella 2008 ). The reasons which led to the proliferation of nuclear weapons are mainly of geopolitical nature: international prestige, geostrategic regional consolidation, and regional/global power status (van der Meer 2011 ). Therefore, testing nuclear weapons was one of the main ways of asserting nuclear power status, as well as the place held by these states in the hierarchy of nuclear geopolitics.",,
3,What is the Non-Proliferation Treaty?,semantic,3,1,0.4813225269317627,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"(the Castle Bravo test); and in 1961, by the USSR, in the Novaia Zemlia archipelago, north of the Ural mountains (the Tsar test) (Goodby 2005 ). The severe environmental damage caused by these nuclear tests, the most powerful ever to be conducted in the atmosphere, as well as the general context of global nuclear weapons tests, have created the premises of the first instance of large-scale international cooperation to eliminate nuclear weapons testing. Thus, 1963 marked a milestone with the entry into force of the Limited Test Ban Treaty (LTBT), a treaty stipulating a ban on nuclear weapons tests in all global environments, except for the underground (Rubinson 2011 ). Although it was not signed by two key states—France and China (Mastny 2008 ), as these countries continued their nuclear weapons tests in the atmosphere—the treaty had a genuine impact in limiting radioactive isotopes in the atmosphere in the two hemispheres from 1963 on (Levin et al. 1994 ; Manning and Melhuish 1994 ).",,
3,What is the Non-Proliferation Treaty?,semantic,4,2,0.45455873012542725,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"a new phase in stopping all types of nuclear tests began, with the United Nations adoption of the Comprehensive Nuclear-Test-Ban Treaty (CTBT 1996 ). However, the large number of nuclear weapons tests carried out in the atmosphere and underground during 1945–2013 (the last nuclear test was performed by North Korea) was responsible for the current environmental contamination with radioactive waste which resulted in ecologically and socially destroyed sites, due to high levels of radioactivity. The present study is based on an analysis of the environmental impacts generated by nuclear weapons tests, mainly discussing the matter of atmospheric and oceanic environmental contamination both in global and regional contexts, and punctual matters concerning human exposure to radioactive pollution. Geopolitical Context and Particularities of Nuclear Weapons Tests The alarming nuclear arms race that the five nuclear powers launched in the second half of the twentieth century was the result of the special status they enjoyed during the international nuclear disarmament policies, of which the most representative example is the NPT (Grotto 2010 ; Prăvălie 2012 ).",,
3,What is the Non-Proliferation Treaty?,semantic,5,0,0.43594443798065186,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"cancer rates and 131I doses from Nevada atmospheric nuclear bomb tests: An update. Radiation Research. 2010;173:659–664. doi: 10.1667/RR2057.1. [ DOI ] [ PMC free article ] [ PubMed ] [ Google Scholar ] Goodby J. The Limited Test Ban Negotiations, 1954–63: How a negotiator viewed the proceedings. International Negotiation. 2005;10:381–404. doi: 10.<PHONE>776087507. [ DOI ] [ Google Scholar ] Goodsite ME, Rom W, Heinemeier J, Lange T, Ooi S, Appleby PG, Shotyk W, van der Knapp WO, Lohse C, Hansen TS. High-resolution AMS 14C dating of post-bomb peat archives of atmospheric pollutants. Radiocarbon. 2001;43(2B):495–515. [ Google Scholar ] Grandin K, Jagers P, Kullander S. Nuclear energy. AMBIO. 2011;39:26–30. doi: 10.1007/s13280-<PHONE>-0. [ DOI ] [ PMC free article ] [ PubMed ] [ Google Scholar ] Grotto A. Why do states that oppose nuclear proliferation resist new nonproliferation obligations?: Three logics of nonproliferation decision-making. Journal of International & Comparative Law. 2010;18(1):1–44. [ Google Scholar ] Hamilton, T.F., J.C. Milliès-Lacroix, and G.H. Hong. 1996. 137 Cs ( 90 Sr) and Pu isotopes in the Pacific Ocean: Sources and trends.",,
3,What is the Non-Proliferation Treaty?,hybrid,1,2,0.6159482598304749,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"impact in limiting radioactive isotopes in the atmosphere in the two hemispheres from 1963 on (Levin et al. 1994 ; Manning and Melhuish 1994 ). The entry into force of the Non-Proliferation Treaty (NPT) in 1968, banning nuclear arming of all states of the world, with the exception of the five existing nuclear powers, was another key moment in the efforts to end the nuclear arms race and, indirectly, nuclear weapons testing (van der Meer 2011 ). Although the provisions of the treaty were to be implemented with the help of the International Atomic Energy Agency (IAEA) (Weitz 2011 ), geopolitical experiences of the last four decades have shown that, outside the scope of the NPT, a different category of nuclear states had emerged, including India, South Africa, Pakistan, North Korea, and apparently Israel (unconfirmed nuclear status) (McDonnell 2013 ), with some of these countries conducting nuclear weapons tests of their own. In 1996, a new phase in stopping all types of nuclear tests began, with the United Nations adoption of the Comprehensive Nuclear-Test-Ban Treaty (CTBT 1996 ).",0.7311637818813324,1.0
3,What is the Non-Proliferation Treaty?,hybrid,2,0,0.3422434329986572,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"] Livingston HD, Provinec PP. Anthropogenic marine radioactivity. Ocean and Coastal Management. 2000;43:689–712. doi: 10.1016/S0964-5691(00)00054-5. [ DOI ] [ Google Scholar ] Lyon JL, Alder SC, Stone MB, Scholl A, Reading JC, Holubkov R, Sheng X, White GL, et al. Thyroid disease associated with exposure to the Nevada nuclear weapons test site radiation. A reevaluation based on corrected dosimetry and examination data. Epidemiology. 2006;17(6):604–614. doi: 10.1097/01.ede.<PHONE>.79983.7f. [ DOI ] [ PubMed ] [ Google Scholar ] Magnarella PJ. Attempts to reduce and eliminate nuclear weapons through the nuclear non-proliferation treaty and the creation of nuclear-weapon-free zones. Peace & Change. 2008;33(4):507–521. doi: 10.1111/j.<PHONE>.2008.00516.x. [ DOI ] [ Google Scholar ] Manning, M.R., and W.H. Melhuish. 1994. Atmospheric δ 14 C record from Wellington. In Trends: A compendium of data on global change . Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, U.S. Department of Energy, Oak Ridge. Mastny V. The 1963 Nuclear Test Ban Treaty. Journal of Cold War Studies. 2008;10(1):3–25. doi: 10.1162/jcws.2008.10.1.3. [ DOI ] [ Google Scholar ] McDonnell T.",0.53957040309906,1.0
3,What is the Non-Proliferation Treaty?,hybrid,3,1,0.4813225269317627,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"(the Castle Bravo test); and in 1961, by the USSR, in the Novaia Zemlia archipelago, north of the Ural mountains (the Tsar test) (Goodby 2005 ). The severe environmental damage caused by these nuclear tests, the most powerful ever to be conducted in the atmosphere, as well as the general context of global nuclear weapons tests, have created the premises of the first instance of large-scale international cooperation to eliminate nuclear weapons testing. Thus, 1963 marked a milestone with the entry into force of the Limited Test Ban Treaty (LTBT), a treaty stipulating a ban on nuclear weapons tests in all global environments, except for the underground (Rubinson 2011 ). Although it was not signed by two key states—France and China (Mastny 2008 ), as these countries continued their nuclear weapons tests in the atmosphere—the treaty had a genuine impact in limiting radioactive isotopes in the atmosphere in the two hemispheres from 1963 on (Levin et al. 1994 ; Manning and Melhuish 1994 ).",0.5369257688522339,0.6666666666666666
3,What is the Non-Proliferation Treaty?,hybrid,4,2,0.45455873012542725,Research Publication,https://pmc.ncbi.nlm.nih.gov/articles/PMC4165831/,N/A,"a new phase in stopping all types of nuclear tests began, with the United Nations adoption of the Comprehensive Nuclear-Test-Ban Treaty (CTBT 1996 ). However, the large number of nuclear weapons tests carried out in the atmosphere and underground during 1945–2013 (the last nuclear test was performed by North Korea) was responsible for the current environmental contamination with radioactive waste which resulted in ecologically and socially destroyed sites, due to high levels of radioactivity. The present study is based on an analysis of the environmental impacts generated by nuclear weapons tests, mainly discussing the matter of atmospheric and oceanic environmental contamination both in global and regional contexts, and punctual matters concerning human exposure to radioactive pollution. Geopolitical Context and Particularities of Nuclear Weapons Tests The alarming nuclear arms race that the five nuclear powers launched in the second half of the twentieth century was the result of the special status they enjoyed during the international nuclear disarmament policies, of which the most representative example is the NPT (Grotto 2010 ; Prăvălie 2012 ).",0.518191111087799,0.6666666666666666
